Wavelenght,C 1.1,DH1R,DH2.1T,DH3.1,H1Bl Hair,H1c- hair,H2.1T Hair,N1TT_good,N2.2ML_28,N3.1TT,N3.1TT_Good,R1_22,R1Sc_24,R2_good,R3.1TStraw,R4.1_23,R5_17,R6_18,R7_20,SP2.1E,SP13.1C,SP13.2B,SP-bev,SS 1.1,UN1
575.406423,92.618166,97.304635,74.486488,97.837603,88.400677,88.638583,84.311997,83.494207,89.760476,98.465694,78.173031,96.946124,88.459582,92.391916,95.583114,84.282934,90.904754,3.062736,54.830855,92.090743,96.421955,86.224221,99.521266,88.973569,91.636589
575.647481,92.62518,97.307198,74.518355,97.837238,88.395974,88.629493,84.324041,83.531102,89.768994,98.462253,78.12419,96.956372,88.479306,92.395728,95.586623,84.291955,90.914811,3.063651,54.857985,92.127639,96.423416,86.23289,99.529409,88.981404,91.676601
575.88854,92.632443,97.308947,74.550567,97.837467,88.390482,88.619535,84.335755,83.567851,89.777408,98.458966,78.075053,96.966453,88.498708,92.399308,95.590357,84.300752,90.925141,3.065311,54.884799,92.165216,96.426029,86.241764,99.538491,88.989248,91.71661
576.129598,92.639953,97.30996,74.583097,97.838359,88.384223,88.608654,84.347218,83.604389,89.785741,98.455864,78.025634,96.976344,88.517801,92.40276,95.594325,84.309375,90.935787,3.067726,54.91135,92.203409,96.429867,86.250834,99.548411,88.997115,91.756594
576.370656,92.647707,97.310323,74.615902,97.839976,88.377239,88.596809,84.358502,83.640662,89.794014,98.452975,77.97594,96.986022,88.536603,92.406182,95.59853,84.317878,90.946785,3.070882,54.937679,92.242127,96.434984,86.260079,99.559053,89.005009,91.796521
576.611715,92.655692,97.310123,74.648925,97.842372,88.369594,88.583971,84.369671,83.676617,89.802245,98.450328,77.925971,96.99546,88.555132,92.40966,95.602963,84.326316,90.958165,3.074741,54.96381,92.28126,96.441409,86.269466,99.570291,89.012928,91.83635
576.852773,92.663888,97.309451,74.682093,97.845585,88.361365,88.570127,84.380776,83.71221,89.810444,98.447947,77.875716,97.004624,88.5734,92.413267,95.607604,84.334746,90.969944,3.079239,54.989752,92.320682,96.449152,86.278952,99.581994,89.02086,91.876031
577.093832,92.672267,97.308392,74.715323,97.849635,88.352639,88.555276,84.391854,83.747401,89.818613,98.445854,77.825158,97.01348,88.591419,92.417059,95.612423,84.343216,90.982125,3.084292,55.015494,92.360254,96.458197,86.288491,99.594023,89.028784,91.915511
577.33489,92.680789,97.307024,74.748519,97.85452,88.34351,88.539428,84.402924,83.782156,89.826739,98.444063,77.774266,97.021989,88.609192,92.421072,95.617374,84.351772,90.994693,3.089794,55.041005,92.399828,96.468506,86.298026,99.606239,89.036674,91.954735
577.575948,92.689404,97.305418,74.78158,97.860217,88.334076,88.522604,84.413991,83.816444,89.834797,98.442582,77.722998,97.030109,88.626718,92.425322,95.622403,84.360451,91.007615,3.095622,55.066236,92.439254,96.480018,86.307502,99.618505,89.044497,91.993646
577.817007,92.698053,97.303633,74.814398,97.866672,88.324427,88.504832,84.425039,83.85024,89.842747,98.441408,77.671302,97.0378,88.64399,92.429807,95.627442,84.369277,91.020838,3.101641,55.091119,92.478382,96.492649,86.316861,99.630685,89.052216,92.032192
578.058065,92.706667,97.301716,74.846864,97.873809,88.314649,88.486149,84.436036,83.883521,89.850532,98.440528,77.619111,97.045019,88.660995,92.434503,95.632417,84.378264,91.03429,3.107708,55.11557,92.517066,96.506293,86.326046,99.642652,89.059794,92.070322
578.299124,92.715171,97.299706,74.878871,97.881527,88.304816,88.466592,84.446934,83.916264,89.85808,98.439919,77.566348,97.051728,88.677715,92.439371,95.637245,84.387414,91.047882,3.113677,55.139489,92.555169,96.520826,86.335003,99.654286,89.067192,92.107992
578.540182,92.723483,97.297626,74.910317,97.889703,88.29499,88.446205,84.457672,83.948449,89.865308,98.439543,77.512925,97.057892,88.69413,92.444358,95.641842,84.396713,91.061509,3.119401,55.162768,92.592562,96.536106,86.343684,99.665477,89.074375,92.145159
578.781241,92.731518,97.295495,74.941112,97.898194,88.285214,88.425032,84.468175,83.980056,89.87212,98.439354,77.458743,97.063484,88.710219,92.4494,95.646121,84.406135,91.075055,3.124742,55.18529,92.629132,96.551975,86.352044,99.676127,89.08131,92.18179
579.022299,92.739192,97.293319,74.971174,97.906844,88.275517,88.403116,84.478362,84.011063,89.878413,98.43929,77.403695,97.068483,88.725957,92.454426,95.65,84.415637,91.088394,3.129575,55.206935,92.664779,96.568266,86.360047,99.686151,89.087973,92.217852
579.263357,92.746423,97.2911,75.000439,97.915487,88.26591,88.380502,84.488144,84.041446,89.884083,98.43928,77.347665,97.072878,88.741326,92.459363,95.653406,84.425165,91.101396,3.133788,55.227583,92.699417,96.584801,86.367662,99.695475,89.094344,92.253319
579.504416,92.753134,97.288837,75.028861,97.923954,88.25639,88.35723,84.497433,84.071179,89.889023,98.439246,77.290533,97.076669,88.756308,92.464137,95.656275,84.434653,91.11393,3.137291,55.247121,92.732975,96.601399,86.374865,99.70404,89.100415,92.288165
579.745474,92.759259,97.286526,75.056412,97.932079,88.246935,88.33334,84.506138,84.100233,89.893136,98.439099,77.232175,97.079869,88.770891,92.468683,95.658558,84.444024,91.125871,3.140016,55.265444,92.7654,96.617875,86.381638,99.7118,89.106186,92.322365
579.986533,92.764745,97.284163,75.083088,97.939705,88.237515,88.308871,84.514175,84.128576,89.896331,98.438749,77.172464,97.082502,88.785069,92.472943,95.660222,84.453194,91.137101,3.141922,55.282459,92.79665,96.634051,86.387971,99.718719,89.111668,92.355893
580.227591,92.76955,97.281745,75.108905,97.946686,88.228086,88.283856,84.521466,84.156173,89.898537,98.438102,77.111278,97.084603,88.798844,92.476869,95.661256,84.462071,91.147516,3.142992,55.29809,92.826696,96.649753,86.393858,99.724775,89.11688,92.388719
580.468649,92.773653,97.279275,75.133901,97.9529,88.218601,88.258331,84.527941,84.182983,89.8997,98.437068,77.048496,97.086219,88.812224,92.480431,95.661667,84.470563,91.157027,3.143236,55.312279,92.855521,96.664817,86.399295,99.729957,89.121854,92.42081
580.709708,92.777051,97.276758,75.158136,97.958244,88.209007,88.232327,84.533542,84.208967,89.899789,98.435559,76.984004,97.08741,88.825227,92.483611,95.661483,84.478574,91.165568,3.14269,55.324987,92.883119,96.679095,86.404286,99.734263,89.126627,92.452126
580.950766,92.779757,97.274206,75.181688,97.962647,88.19925,88.205875,84.538226,84.23408,89.898798,98.433499,76.917698,97.088241,88.837876,92.48641,95.660755,84.486012,91.17309,3.141415,55.336199,92.909489,96.692454,86.408833,99.7377,89.131244,92.482624
581.191825,92.781807,97.271633,75.204652,97.966064,88.18928,88.179005,84.541959,84.25828,89.89675,98.430819,76.849484,97.088787,88.850203,92.488843,95.659549,84.492791,91.179571,3.139492,55.345921,92.934639,96.704786,86.412941,99.740285,89.135755,92.512251
581.432883,92.783257,97.269061,75.227138,97.968481,88.179051,88.151746,84.544725,84.281523,89.893696,98.42747,76.779283,97.089128,88.862246,92.490941,95.657952,84.498831,91.185009,3.137019,55.354177,92.958581,96.716001,86.416615,99.74204,89.140214,92.540949
581.673941,92.784177,97.266516,75.249265,97.969917,88.168527,88.124128,84.54652,84.303768,89.889711,98.423414,76.707029,97.089347,88.874048,92.492748,95.65606,84.504061,91.189428,3.134109,55.361016,92.981331,96.726036,86.419861,99.742997,89.144672,92.568658
581.915,92.784657,97.264024,75.271158,97.970418,88.157677,88.096177,84.547351,84.324978,89.884897,98.418635,76.632676,97.089526,88.885653,92.494321,95.653982,84.508425,91.192873,3.130884,55.366502,93.002907,96.734856,86.422682,99.743192,89.149184,92.595311
582.156058,92.784798,97.261618,75.292946,97.97006,88.146483,88.067921,84.547241,84.345121,89.879379,98.413133,76.556193,97.089749,88.897112,92.495724,95.651829,84.511878,91.195407,3.127473,55.370716,93.023331,96.74245,86.425081,99.742668,89.153796,92.62084
582.397117,92.784711,97.259329,75.314754,97.968941,88.134937,88.039385,84.546219,84.364172,89.873297,98.406931,76.477568,97.090095,88.908474,92.497025,95.649714,84.514389,91.197111,3.124004,55.373753,93.042623,96.748836,86.427059,99.741472,89.158551,92.645179
582.638175,92.784517,97.257189,75.336703,97.96718,88.12304,88.010589,84.544324,84.382114,89.866809,98.400068,76.396807,97.090636,88.919786,92.498299,95.647747,84.515942,91.198079,3.120599,55.375717,93.060809,96.754057,86.428617,99.739658,89.163483,92.668264
582.879233,92.784336,97.255228,75.358901,97.964912,88.110804,87.981551,84.541601,84.398939,89.860075,98.392599,76.313933,97.091439,88.931098,92.499616,95.646029,84.516539,91.198418,3.117377,55.376718,93.077914,96.758179,86.429754,99.737282,89.168617,92.690036
583.120292,92.784292,97.253475,75.381445,97.962283,88.098246,87.952285,84.538096,84.414651,89.853262,98.384595,76.228983,97.092564,88.942453,92.501048,95.644649,84.516194,91.198236,3.114442,55.376872,93.093964,96.761291,86.430468,99.734405,89.173967,92.710446
583.36135,92.784503,97.251956,75.404413,97.959446,88.085392,87.922797,84.533858,84.429263,89.846532,98.376139,76.142008,97.094059,88.953891,92.502659,95.643682,84.514936,91.197648,3.111887,55.376294,93.108989,96.7635,86.43076,99.731088,89.179537,92.729452
583.602409,92.785078,97.250694,75.427866,97.956553,88.072268,87.893086,84.528935,84.442799,89.840038,98.367322,76.053071,97.095964,88.96545,92.504507,95.643184,84.512808,91.196766,3.109787,55.375097,93.123021,96.764929,86.430627,99.727395,89.18532,92.747026
583.843467,92.786118,97.249707,75.451843,97.953754,88.058903,87.863142,84.52337,84.455293,89.833919,98.358236,75.962238,97.09831,88.977159,92.506643,95.643196,84.509867,91.195699,3.108201,55.373387,93.136093,96.76571,86.430071,99.72339,89.191298,92.763151
584.084526,92.787711,97.249011,75.476362,97.951191,88.045322,87.832947,84.517199,84.466791,89.828298,98.348975,75.869583,97.101119,88.989045,92.50911,95.643737,84.506177,91.194548,3.10717,55.371265,93.148242,96.765984,86.429093,99.719136,89.197446,92.777825
584.325584,92.789927,97.248618,75.501421,97.948996,88.031547,87.802471,84.510453,84.477344,89.823277,98.33963,75.775177,97.104403,89.001129,92.51194,95.644811,84.501815,91.193406,3.106717,55.368821,93.159508,96.765891,86.427696,99.714689,89.203731,92.791059
584.566642,92.792824,97.248538,75.526996,97.947284,88.017592,87.771676,84.503153,84.487013,89.818933,98.330279,75.679086,97.108167,89.013427,92.515161,95.646403,84.496862,91.192358,3.10685,55.366137,93.169933,96.76557,86.425888,99.710103,89.210113,92.802878
584.807701,92.796437,97.248778,75.553043,97.946158,88.003461,87.740515,84.495309,84.495863,89.815321,98.320993,75.581371,97.112411,89.02595,92.518792,95.648487,84.491408,91.191474,3.107559,55.363279,93.179561,96.765153,86.423675,99.705423,89.216551,92.813319
585.048759,92.800786,97.249342,75.579503,97.945699,87.989149,87.70893,84.486922,84.50396,89.81247,98.311825,75.482079,97.117129,89.038704,92.522846,95.651024,84.485546,91.190818,3.108824,55.360305,93.188438,96.76476,86.421069,99.700686,89.223003,92.822428
585.289818,92.805872,97.250235,75.606304,97.945974,87.974639,87.676857,84.47798,84.511376,89.810388,98.302811,75.381242,97.12231,89.051694,92.527331,95.653969,84.479372,91.19044,3.110612,55.357259,93.196612,96.764497,86.418084,99.695917,89.229429,92.830261
585.530876,92.81168,97.251457,75.63336,97.947028,87.959899,87.644228,84.468464,84.518177,89.80906,98.293969,75.278876,97.127941,89.064921,92.532253,95.657272,84.472982,91.190384,3.11288,55.354171,93.204129,96.76445,86.414735,99.69113,89.235794,92.836883
585.771934,92.818178,97.253009,75.660581,97.94889,87.944888,87.610968,84.458345,84.524428,89.808455,98.285297,75.174975,97.134007,89.078381,92.537613,95.660886,84.466475,91.190684,3.115582,55.351061,93.211038,96.764687,86.411041,99.686327,89.242066,92.84236
586.012993,92.825319,97.254891,75.687869,97.951573,87.929553,87.577006,84.447585,84.530191,89.808523,98.276775,75.069515,97.140492,89.092072,92.543412,95.664762,84.459944,91.19137,3.118666,55.347936,93.217382,96.765253,86.407022,99.681495,89.248225,92.846762
586.254051,92.833042,97.257101,75.715131,97.955072,87.913829,87.542268,84.43614,84.535518,89.809207,98.268365,74.962448,97.147379,89.105989,92.549649,95.668861,84.453482,91.192466,3.12208,55.344791,93.223204,96.76617,86.4027,99.676611,89.254258,92.850162
586.49511,92.841205,97.259586,75.742158,97.959366,87.89777,87.506861,84.423984,84.540447,89.810497,98.260117,74.854422,97.1546,89.120035,92.556271,95.67312,84.447195,91.19397,3.125765,55.341651,93.228368,96.767347,86.398161,99.671604,89.260109,92.852515
586.736168,92.8498,97.262385,75.768977,97.964427,87.881179,87.470555,84.411052,84.545027,89.812265,98.251865,74.744637,97.162187,89.134291,92.563321,95.677544,84.441148,91.195926,3.129679,55.338453,93.233084,96.768852,86.393371,99.666465,89.265838,92.854006
586.977226,92.858741,97.265487,75.795509,97.970215,87.863975,87.4333,84.397295,84.549292,89.814437,98.243532,74.632984,97.170122,89.148749,92.570792,95.68212,84.435417,91.198358,3.133775,55.335159,93.237384,96.770646,86.388358,99.661143,89.271461,92.854701
587.218285,92.867936,97.268875,75.821685,97.976677,87.846083,87.395058,84.382671,84.553264,89.816944,98.23504,74.519341,97.178382,89.1634,92.578669,95.686842,84.430071,91.201286,3.138014,55.331723,93.241295,96.772669,86.383151,99.655585,89.277,92.854666
587.459343,92.87729,97.272528,75.847447,97.983754,87.827426,87.355802,84.36714,84.556961,89.81972,98.22631,74.40357,97.186946,89.178231,92.586935,95.691712,84.425168,91.204734,3.142362,55.328087,93.244842,96.77485,86.377778,99.649736,89.282486,92.853961
587.700402,92.88671,97.276416,75.87275,97.99138,87.80794,87.315524,84.350674,84.560395,89.822704,98.217264,74.285522,97.195787,89.193227,92.59556,95.696739,84.420757,91.208724,3.146788,55.324184,93.248042,96.777107,86.372272,99.643548,89.287954,92.852648
587.94146,92.896099,97.280503,75.89756,97.999482,87.787566,87.274224,84.333252,84.563573,89.825845,98.207833,74.16504,97.204871,89.208372,92.604507,95.701933,84.416875,91.213279,3.151272,55.319934,93.250912,96.779348,86.366663,99.63698,89.29344,92.850787
588.182518,92.905365,97.284745,75.921857,98.007981,87.766261,87.231923,84.314868,84.566499,89.829097,98.197958,74.041959,97.214161,89.223644,92.613728,95.707304,84.413547,91.218421,3.155795,55.315249,93.253468,96.781483,86.360985,99.630006,89.298979,92.848441
588.423577,92.914421,97.289087,75.945628,98.016794,87.743998,87.188649,84.295526,84.569179,89.832419,98.187596,73.916114,97.223613,89.239015,92.623161,95.712858,84.410783,91.224166,3.160346,55.310028,93.255723,96.783418,86.355272,99.622613,89.304605,92.845674
588.664635,92.923182,97.293471,75.968873,98.025833,87.720765,87.144445,84.275244,84.571617,89.835778,98.176717,73.787336,97.233174,89.254456,92.632731,95.718593,84.408582,91.230527,3.164917,55.304162,93.257691,96.785067,86.349559,99.614812,89.310346,92.842554
588.905694,92.931571,97.297827,75.991599,98.035007,87.69657,87.099361,84.254055,84.573822,89.839145,98.165311,73.655456,97.242784,89.269926,92.642353,95.724501,84.406926,91.23751,3.169503,55.297531,93.259389,96.78635,86.343879,99.606632,89.316222,92.839155
589.146752,92.939518,97.302081,76.01382,98.04422,87.671438,87.053452,84.232003,84.575806,89.842493,98.153385,73.520306,97.252376,89.285384,92.651926,95.730558,84.405781,91.245109,3.174103,55.290004,93.260836,96.787198,86.338268,99.59813,89.322246,92.835555
589.387811,92.946964,97.306156,76.035552,98.053375,87.645414,87.006777,84.209145,84.577586,89.845798,98.140964,73.381718,97.261876,89.300776,92.661341,95.736729,84.405102,91.253312,3.178715,55.281443,93.262057,96.787556,86.332758,99.589383,89.328422,92.83184
589.628869,92.953858,97.30997,76.056819,98.062375,87.61856,86.959393,84.185548,84.579186,89.849034,98.12809,73.239524,97.271205,89.316048,92.670481,95.742965,84.404828,91.262091,3.183338,55.271703,93.263083,96.787383,86.327381,99.580495,89.334743,92.8281
589.869927,92.960161,97.313444,76.077642,98.071119,87.590953,86.91135,84.161288,84.580637,89.852173,98.114823,73.093554,97.280279,89.331137,92.679226,95.749201,84.404885,91.271407,3.187973,55.260633,93.263949,96.786653,86.322164,99.571589,89.341193,92.82443
590.110986,92.965844,97.316499,76.098046,98.079511,87.562686,86.862695,84.136445,84.581974,89.855186,98.101231,72.943634,97.289015,89.345977,92.687455,95.755362,84.405189,91.28121,3.192615,55.24808,93.2647,96.785357,86.317134,99.562805,89.347751,92.820927
590.352044,92.970895,97.319067,76.118054,98.087457,87.533863,86.813459,84.111107,84.583242,89.85804,98.087394,72.789588,97.297328,89.360498,92.695052,95.761361,84.405647,91.291434,3.19726,55.233888,93.265387,96.783502,86.312309,99.5543,89.354385,92.817693
590.593103,92.975312,97.321085,76.13769,98.094868,87.504595,86.763662,84.08536,84.584489,89.860699,98.0734,72.631227,97.305139,89.374632,92.701909,95.767108,84.406161,91.302006,3.2019,55.217905,93.266068,96.781108,86.307705,99.546235,89.361062,92.814824
590.834161,92.979108,97.322504,76.156977,98.101662,87.475,86.713308,84.059291,84.585769,89.863123,98.059336,72.468357,97.312374,89.388312,92.707935,95.772505,84.406628,91.312842,3.206523,55.199981,93.266806,96.778209,86.303327,99.538776,89.367743,92.812414
591.075219,92.982311,97.32329,76.175939,98.107768,87.445197,86.662382,84.032983,84.587136,89.865274,98.045291,72.300768,97.318969,89.401474,92.713058,95.777459,84.406946,91.323851,3.211113,55.179976,93.26767,96.77485,86.299177,99.532085,89.374393,92.810549
591.316278,92.984963,97.323428,76.194599,98.113125,87.415308,86.610854,84.006513,84.588648,89.867108,98.031349,72.128237,97.324874,89.414062,92.717228,95.781882,84.407015,91.334939,3.215649,55.157756,93.268731,96.771085,86.295247,99.526311,89.380975,92.809304
591.557336,92.987117,97.322918,76.212982,98.117686,87.385446,86.558675,83.979953,84.590361,89.868587,98.017584,71.950525,97.330051,89.42603,92.720423,95.785697,84.406744,91.34601,3.220108,55.133202,93.270061,96.766973,86.291521,99.521588,89.387459,92.808741
